,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
158,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,2SDx0PooHZI1SQKR0y44bs,187733,4
159,0.621,0.849,3,-4.754,1,0.0771,0.00234,0.0,0.0621,0.62,98.523,1BfRdnfPYrni7zj4ANodBX,210693,4
160,0.6,0.796,2,-4.481,1,0.0275,0.000109,5.2e-05,0.484,0.75,105.991,1fr92Vupmcs2vgLMFVQ7rd,257920,4
161,0.546,0.931,0,-6.344,1,0.0341,0.000299,2.92e-05,0.11,0.643,125.495,7p9dd71JR2ucoAuO1Sy0VZ,204893,4
162,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,5VGlqQANWDKJFl0MBG3sg2,230760,4
163,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,1FreAz1lmnDi5aKLB6GdFM,272533,4
164,0.587,0.583,5,-5.284,0,0.0313,0.248,0.0,0.124,0.15,139.92,0gJvqi9QyASOCtJu99tytc,219493,4
165,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,77loZpT5Y5PRP1S451P9Yz,232800,4
166,0.891,0.714,4,-6.055,0,0.14,0.202,0.000234,0.0521,0.818,100.972,1AWQoqb9bSvzTjaLralEkT,267267,4
167,0.632,0.856,0,-3.453,0,0.0358,0.0568,0.0,0.35,0.843,119.404,0w07a1vsKahQMM0RnPXHVT,232693,4
168,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,0GONea6G2XdnHWjNZd6zt3,216053,4
169,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,4w1lzcaoZ1IC2K5TwjalRP,237493,4
170,0.707,0.761,1,-4.635,1,0.0341,0.0163,0.0,0.0627,0.923,97.003,4SAHTVRe6EBhgAOWl49yPf,211413,4
171,0.74,0.845,6,-3.802,0,0.0338,0.00287,6.23e-06,0.115,0.749,126.607,5O2Ft5ENCfAh6JCgykJs76,236427,4
172,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,0v1XpBHnsbkCn7iJ9Ucr1l,224493,4
173,0.657,0.629,6,-4.938,1,0.0782,0.194,0.0,0.254,0.726,93.985,2QsZVnbWVSjKMXK6K3uRBL,266893,4
174,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,5xEM5hIgJ1jjgcEBfpkt2F,244507,4
175,0.468,0.64,0,-5.862,1,0.0275,0.154,0.0,0.154,0.499,79.297,2hKdd3qO7cWr2Jo0Bcs0MA,259933,4
176,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,3E7ZwUMJFqpsDOJzEkBrQ7,230640,4
177,0.754,0.819,0,-6.833,1,0.112,0.0684,0.0,0.345,0.818,142.137,5bGmuxShUba9maPswDnhCs,215800,4
178,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987,3dhjNA0jGA8vHBQ1VdD6vV,269187,4
179,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,3eR23VReFzcdmS7TYCrhCe,220781,4
180,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,7vGuf3Y35N4wmASOKLUVVU,180823,4
181,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,42ydLwx4i5V49RXHOozJZq,230227,4
182,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,09CtPGIpYB4BrO8qb1RGsF,200787,4
183,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882,3zkWCteF82vJwv0hRLba76,206880,4
184,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,0lYBSQXN6rCTvUZvg9S0lU,205947,4
185,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,7BPw9h8vCIX94N0rjFU12S,211667,4
186,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,5knuzwU65gJK7IF5yJsuaW,251088,4
187,0.695,0.672,1,-6.109,0,0.0345,0.014,8.44e-05,0.0756,0.245,104.988,4qqArAiTPueDxIp7cf87h7,235827,4
188,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,2YWjW3wwQIBLNhxWKBQd16,176561,4
189,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,6O20JhBJPePEkBdrB5sqRx,225147,4
