,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
121,0.11599999999999999,0.006940000000000001,5,-36.478,1,0.0404,0.987,0.879,0.102,0.0397,69.385,0tlaXq5Jk0rYFogY2LGpnX,169000,4,62,False
122,0.142,0.0031899999999999997,7,-38.071,1,0.0397,0.993,0.895,0.10099999999999999,0.0543,141.658,1cPWf1nVtHgRL2zBrAgg6s,174750,4,63,False
123,0.171,0.0109,10,-29.191,1,0.0379,0.986,0.897,0.102,0.10400000000000001,75.89699999999999,5rcisQspBrRUatImhKik05,165857,4,62,False
124,0.27,0.00498,6,-31.316,0,0.0446,0.996,0.8809999999999999,0.0998,0.0397,68.164,5AxvzeL1YzvGbamP84pSBp,184750,4,63,False
125,0.263,0.122,0,-16.741,1,0.0327,0.95,0.7909999999999999,0.102,0.0405,67.679,6ydoT7msnxWSz7jhMxC539,201600,5,62,False
126,0.451,0.013999999999999999,5,-23.753,1,0.0287,0.9890000000000001,0.958,0.10300000000000001,0.0358,79.86399999999999,5C1ohEY2mRhaH0t4DwMI84,221625,3,62,False
127,0.10300000000000001,0.0531,0,-26.333000000000002,0,0.0393,0.883,0.94,0.106,0.0376,67.416,422XWx6IoA5Zw5436z9C7G,283615,3,61,False
128,0.524,0.0316,9,-21.061999999999998,1,0.0522,0.99,0.9590000000000001,0.11,0.0705,63.993,1JeLqmo1Hs1JwjmSQlXfv6,204250,4,61,False
129,0.14800000000000002,0.0184,5,-28.065,1,0.0382,0.992,0.897,0.10300000000000001,0.0494,69.531,5IaT7YXAiWiW6sl2COCOx6,128765,4,64,False
130,0.184,0.0855,2,-19.7,1,0.04,0.868,0.882,0.0933,0.10099999999999999,77.169,2aqrU3psl80GT2YMExm50Z,168646,3,62,False
131,0.27899999999999997,0.0304,4,-20.225,1,0.0446,0.966,0.855,0.10300000000000001,0.0461,139.721,6JfXcX13YTALa5v3qWLhLJ,198830,3,61,False
132,0.124,0.11199999999999999,1,-26.135,1,0.0441,0.9690000000000001,0.879,0.10099999999999999,0.153,65.939,5oDYLuEAn8UGTyyP4k5xhb,175636,4,62,False
133,0.133,0.0802,0,-22.379,1,0.0408,0.9640000000000001,0.983,0.11900000000000001,0.0671,60.482,2YP2Mma2v65P4hHsw7moNm,212093,3,61,False
134,0.0626,0.0887,8,-20.514,0,0.0406,0.958,0.884,0.0977,0.0376,61.083999999999996,0KwHtkp9chwScdKVpyB2RM,174339,4,62,False
135,0.0636,0.155,2,-21.747,1,0.0381,0.708,0.924,0.114,0.0351,67.30199999999999,5FEqM4v1VJkQyr2N57g8Y1,191630,3,61,False
136,0.0896,0.0124,11,-42.31399999999999,1,0.0459,0.987,0.981,0.10300000000000001,0.0694,169.365,3CmE2zIMFmeEs3b6j4GDLy,211765,3,63,False
137,0.47700000000000004,0.0619,3,-24.01,1,0.0405,0.978,0.6659999999999999,0.11199999999999999,0.0706,74.03699999999999,4tY6vq0xdebZVaZ33OfPUi,138189,4,61,False
138,0.12300000000000001,0.0202,4,-30.344,1,0.0359,0.968,0.87,0.0847,0.0388,68.339,1JFb0Na5vJFckCPOmrxPXR,248254,4,62,False
139,0.251,0.0119,1,-21.791,1,0.0396,0.95,0.8009999999999999,0.111,0.294,141.14,7GfuqKFwIqZMPT3QpMOZay,127311,5,62,False
140,0.187,0.0349,7,-31.261999999999997,1,0.0356,0.98,0.725,0.105,0.0918,63.86,7mzqow7zEgVS05kxRdOdK2,211375,4,62,False
141,0.0835,0.0115,9,-32.483000000000004,0,0.0402,0.9890000000000001,0.866,0.109,0.0374,75.546,2nAsawopUCkGGjWnTI5bYB,176375,3,61,False
142,0.23600000000000002,0.00972,7,-29.517,1,0.0405,0.987,0.956,0.111,0.10800000000000001,74.707,2kLz6daV1GOseCfsNcpRWV,188108,4,61,False
143,0.094,0.00774,4,-32.4,1,0.042,0.9540000000000001,0.785,0.0739,0.049,86.821,6ENapwu75Tswvvf6QTJpOq,168500,4,65,False
