,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
108,0.504,0.484,7,-9.07,0,0.036,0.621,0.749,0.176,0.327,126.907,733Qlazejy9lhIcyTBwnjT,393440,4
109,0.698,0.214,7,-15.785,1,0.0378,0.803,0.893,0.112,0.172,121.769,6vZ8PZZy7ljlQEgCPSZTAM,282387,4
110,0.418,0.0872,7,-24.547,1,0.0354,0.92,0.898,0.108,0.14,148.264,11qeOjSAx3TDr4IOPXq9Js,305565,3
111,0.591,0.387,0,-10.407,0,0.034,0.548,0.184,0.197,0.431,123.024,6FPEC5iUtgi0GzYhRnE1FU,304331,4
112,0.462,0.19,5,-12.52,0,0.0369,0.945,0.832,0.122,0.354,69.725,74DrMrLFqJEqyOx6ucc0vT,506320,4
113,0.581,0.163,0,-16.612,0,0.0547,0.926,0.861,0.116,0.448,88.101,3hY3MPL9hAITPgVfiVlL5K,347773,4
114,0.515,0.184,0,-16.969,1,0.0426,0.858,0.18,0.12,0.218,122.744,6qTF7EjSSecc1rip7xckgN,381051,3
115,0.446,0.454,7,-9.337,1,0.0431,0.749,0.0416,0.717,0.19,125.297,5KtdndjjwcRPMO6kl129TG,485505,3
116,0.536,0.339,0,-16.374,1,0.031,0.844,0.666,0.0893,0.408,114.853,2VaRUwAU7Ik3r5KoHVjS23,320540,4
117,0.497,0.431,11,-10.392,1,0.0348,0.818,0.38,0.102,0.403,146.478,6UHNNAMBinTF3Eo7uzrU5b,259387,4
118,0.422,0.302,10,-18.278,0,0.0402,0.703,0.845,0.125,0.352,95.308,2kXJ6su5YWx1a3YQilPxmF,433267,4
119,0.409,0.328,0,-16.267,0,0.0328,0.969,0.94,0.0968,0.223,117.556,6Pz1RgeZG6tmlu0X00KHhZ,314133,3
120,0.61,0.15,9,-20.559,0,0.0352,0.852,0.859,0.106,0.205,104.815,1vd6bplZvB2edAjNd9bR7l,401493,4
121,0.531,0.369,6,-9.425,1,0.0263,0.76,8.39e-05,0.229,0.574,82.451,4TRyfSh9IzlprJbTlMrWxl,73794,4
122,0.49,0.114,7,-12.566,0,0.0359,0.934,0.262,0.124,0.15,97.158,3ZnPVp4Frub6UadiiiGDD9,476992,4
123,0.382,0.158,10,-12.962,1,0.0466,0.986,0.823,0.127,0.314,46.95,1gl8PiCrspI8S4psbqjDgy,424243,4
124,0.578,0.159,0,-16.56,1,0.0338,0.895,0.974,0.0923,0.601,116.199,6abl6iqjPN4SGjD74AUnPy,198265,4
125,0.487,0.259,2,-12.391,0,0.0386,0.897,0.778,0.0957,0.108,111.218,4gCaFMkA1CERmgy1ny9fhy,440513,4
126,0.431,0.188,1,-19.222,1,0.0387,0.798,0.775,0.0974,0.419,120.854,5IVCNqztB1lm7sTqXn3ww7,421517,3
127,0.446,0.188,7,-17.215,0,0.0303,0.786,0.0916,0.104,0.0988,107.147,4Hus6AQNHezUdbBKuo1aE8,258227,4
128,0.437,0.269,8,-17.907,1,0.0356,0.701,0.88,0.0788,0.654,148.758,6IuiRJsGQ1pCqyGwc9lBgi,331133,4
129,0.447,0.446,2,-11.842,1,0.0295,0.848,0.893,0.117,0.511,101.289,2ZQwrAlDEbrE2Y5snAQOIc,401813,3
130,0.644,0.205,10,-16.005,1,0.0397,0.714,0.0482,0.051,0.428,118.314,2z6D5bIA9Wprdqi1B8nnVh,340693,4
131,0.55,0.389,1,-15.542,1,0.0308,0.898,0.914,0.106,0.743,166.246,37fKuIYSd67vF8mPpkgKyS,383027,4
132,0.499,0.227,5,-22.723,0,0.0462,0.823,0.901,0.095,0.513,118.393,5TCX4HQQEQqkLHlZJML806,256377,4
133,0.518,0.526,7,-9.753,1,0.0362,0.85,0.724,0.125,0.3,128.133,4lsoraogx0H5pMYMQe9FyO,313560,4
134,0.336,0.0452,8,-20.593,0,0.033,0.987,0.086,0.16,0.219,87.25,0ezRjBMuxG1PcW0FEVgaWS,313693,4
