,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
129,0.765,0.523,2,-4.333,1,0.03,0.184,3.5600000000000005e-05,0.132,0.39399999999999996,104.988,1rfofaqEpACxVEHIZBJe6W,217307,4,82,False
130,0.575,0.8859999999999999,5,-5.182,1,0.034,0.0647,0.00018700000000000002,0.7090000000000001,0.608,96.30799999999999,0KDaN0HL3TcJVTbXlQCEsS,244667,4,67,False
131,0.638,0.6559999999999999,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,7wZUrN8oemZfsEd1CGkbXE,262467,4,77,False
132,0.71,0.789,4,-3.8739999999999997,1,0.0722,0.0161,2.77e-06,0.451,0.7170000000000001,142.929,7uzmGiiJyRfuViKKK3lVmR,131064,4,79,True
133,0.42700000000000005,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,5kRPPEWFJIMox5qIkQkiz5,224867,4,79,False
134,0.778,0.547,2,-7.273,1,0.0489,0.34600000000000003,0.000302,0.132,0.441,95.00200000000001,1mKXFLRA179hdOWQBwUk9e,242733,4,81,False
135,0.71,0.484,2,-7.415,1,0.049,0.217,3.93e-06,0.0879,0.5760000000000001,109.95100000000001,2CzWeyC9zlDpIOZPUUKrBW,183667,4,60,False
136,0.669,0.8320000000000001,0,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,1WkMMavIMc4JZ8cfMmxHkI,237547,4,74,False
137,0.8059999999999999,0.5579999999999999,9,-6.46,1,0.0683,0.48200000000000004,0.0,0.0618,0.6779999999999999,95.016,322tcqPhma7F6hfCeLisx0,198973,4,18,True
138,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.5720000000000001,84.383,5tVA6TkbaAH9QMITTQRrNv,256000,4,78,False
139,0.701,0.943,4,-2.986,1,0.0456,0.0747,0.0,0.601,0.7909999999999999,128.99200000000002,5zA8vzDGqPl2AzZkEYQGKh,197707,4,77,False
140,0.5329999999999999,0.36,1,-12.633,1,0.0282,0.0805,1.0300000000000001e-05,0.0631,0.299,131.22899999999998,1Eb90nmqTrxylKFhcUzW8P,393640,4,75,False
141,0.78,0.565,3,-7.32,0,0.0306,0.736,0.0026899999999999997,0.063,0.365,101.96700000000001,1NCuYqMc8hKMb4cpNTcJbD,322133,4,74,False
142,0.748,0.603,1,-12.044,1,0.043,0.15,0.000261,0.0269,0.8270000000000001,108.831,4czNORk5MjW5WOn98bki32,258667,4,72,False
143,0.526,0.7490000000000001,3,-6.9639999999999995,1,0.0283,0.023,1.76e-06,0.0692,0.42100000000000004,99.98200000000001,754kgU5rWscRTfvlsuEwFp,208680,4,76,False
144,0.605,0.629,10,-5.051,1,0.0279,0.43700000000000006,0.0,0.09699999999999999,0.308,99.89399999999999,4AFwnrH5atiJoAd5xS5QtR,241373,4,65,False
145,0.677,0.852,5,-10.856,1,0.045,0.225,3.9500000000000005e-05,0.0595,0.93,91.691,3tyTt5pEWblt96j1HsXiV5,390862,4,69,False
146,0.523,0.6890000000000001,10,-6.58,1,0.027000000000000003,0.228,0.0,0.109,0.547,84.09,0PCGfA36HrVPmsBZJ57zOU,246240,4,69,False
147,0.561,0.8109999999999999,4,-6.157,1,0.0265,0.00515,3.6e-05,0.287,0.635,126.59299999999999,2RWFncSWZEhSRRifqiDNVV,233270,4,65,False
148,0.568,0.748,8,-6.523,1,0.0298,0.0572,4.48e-06,0.0932,0.615,96.699,0LXosXV9ZvmzIpzUsOMuLv,258400,4,65,False
149,0.698,0.774,0,-8.642000000000001,1,0.048,0.12,2.26e-06,0.39399999999999996,0.731,133.197,0snPJPxkk0MbTc0xeUvAPt,270720,4,70,False
150,0.653,0.604,8,-6.017,1,0.0278,0.0292,0.0,0.09699999999999999,0.10099999999999999,118.016,6ucR4KfvsBFWCMVFDvyKKl,184400,4,72,False
151,0.615,0.711,11,-5.507000000000001,1,0.0779,0.0444,0.0,0.145,0.711,144.036,7xkQdy0cy5ymoWT7nedvLz,221253,4,72,False
152,0.508,0.72,11,-5.9079999999999995,0,0.0628,0.272,0.0,0.0563,0.47200000000000003,79.983,4JehYebiI9JE8sR8MisGVb,261640,4,77,False
153,0.382,0.589,9,-7.315,0,0.0267,0.0465,0.0,0.122,0.335,140.059,7Ewz6bJ97vUqk5HdkvguFQ,243360,4,76,False
154,0.542,0.905,9,-5.653,1,0.054000000000000006,0.00172,0.0104,0.136,0.374,153.398,0ntQJM78wzOLVeCUAW7Y45,203347,4,80,False
155,0.706,0.841,7,-3.9560000000000004,1,0.0418,7.950000000000001e-05,0.0,0.0688,0.861,132.032,0iGckQFyv6svOfAbAY9aWJ,220227,4,70,False
156,0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.41600000000000004,138.017,1mea3bSkSGXuIRvnydlB5b,242373,4,80,False
157,0.675,0.828,0,-5.7989999999999995,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,2SDx0PooHZI1SQKR0y44bs,187733,4,67,False
158,0.621,0.8490000000000001,3,-4.754,1,0.0771,0.00234,0.0,0.0621,0.62,98.523,1BfRdnfPYrni7zj4ANodBX,210693,4,61,False
159,0.6,0.7959999999999999,2,-4.481,1,0.0275,0.000109,5.2000000000000004e-05,0.484,0.75,105.991,1fr92Vupmcs2vgLMFVQ7rd,257920,4,69,False
160,0.546,0.9309999999999999,0,-6.343999999999999,1,0.0341,0.000299,2.9199999999999998e-05,0.11,0.643,125.495,7p9dd71JR2ucoAuO1Sy0VZ,204893,4,67,False
